date,home_team,away_team,home_score,away_score,tournament
03/12/17,Bologna,Cagliari,1.0,1.0,Serie A
03/12/17,Fiorentina,Sassuolo,3.0,0.0,Serie A
03/12/17,Inter,Chievo,5.0,0.0,Serie A
03/12/17,Sampdoria,Lazio,1.0,2.0,Serie A
04/12/17,Crotone,Udinese,0.0,3.0,Serie A
04/12/17,Verona,Genoa,0.0,1.0,Serie A
09/12/17,Cagliari,Sampdoria,2.0,2.0,Serie A
09/12/17,Juventus,Inter,0.0,0.0,Serie A
10/12/17,Chievo,Roma,0.0,0.0,Serie A
10/12/17,Milan,Bologna,2.0,1.0,Serie A
10/12/17,Napoli,Fiorentina,0.0,0.0,Serie A
10/12/17,Sassuolo,Crotone,2.0,1.0,Serie A
10/12/17,Spal,Verona,2.0,2.0,Serie A
10/12/17,Udinese,Benevento,2.0,0.0,Serie A
11/12/17,Lazio,Torino,1.0,3.0,Serie A
12/12/17,Genoa,Atalanta,1.0,2.0,Serie A
16/12/17,Inter,Udinese,1.0,3.0,Serie A
16/12/17,Roma,Cagliari,1.0,0.0,Serie A
16/12/17,Torino,Napoli,1.0,3.0,Serie A
17/12/17,Atalanta,Lazio,3.0,3.0,Serie A
17/12/17,Benevento,Spal,1.0,2.0,Serie A
17/12/17,Bologna,Juventus,0.0,3.0,Serie A
17/12/17,Crotone,Chievo,1.0,0.0,Serie A
17/12/17,Fiorentina,Genoa,0.0,0.0,Serie A
17/12/17,Sampdoria,Sassuolo,0.0,1.0,Serie A
17/12/17,Verona,Milan,3.0,0.0,Serie A
22/12/17,Cagliari,Fiorentina,0.0,1.0,Serie A
22/12/17,Chievo,Bologna,2.0,3.0,Serie A
23/12/17,Genoa,Benevento,1.0,0.0,Serie A
23/12/17,Juventus,Roma,1.0,0.0,Serie A
23/12/17,Lazio,Crotone,4.0,0.0,Serie A
23/12/17,Milan,Atalanta,0.0,2.0,Serie A
23/12/17,Napoli,Sampdoria,3.0,2.0,Serie A
23/12/17,Sassuolo,Inter,1.0,0.0,Serie A
23/12/17,Spal,Torino,2.0,2.0,Serie A
23/12/17,Udinese,Verona,4.0,0.0,Serie A
29/12/17,Crotone,Napoli,0.0,1.0,Serie A
30/12/17,Atalanta,Cagliari,1.0,2.0,Serie A
30/12/17,Benevento,Chievo,1.0,0.0,Serie A
30/12/17,Bologna,Udinese,1.0,2.0,Serie A
30/12/17,Fiorentina,Milan,1.0,1.0,Serie A
30/12/17,Inter,Lazio,0.0,0.0,Serie A
30/12/17,Roma,Sassuolo,1.0,1.0,Serie A
30/12/17,Sampdoria,Spal,2.0,0.0,Serie A
30/12/17,Torino,Genoa,0.0,0.0,Serie A
30/12/17,Verona,Juventus,1.0,3.0,Serie A
05/01/18,Chievo,Udinese,1.0,1.0,Serie A
05/01/18,Fiorentina,Inter,1.0,1.0,Serie A
06/01/18,Benevento,Sampdoria,3.0,2.0,Serie A
06/01/18,Cagliari,Juventus,0.0,1.0,Serie A
06/01/18,Genoa,Sassuolo,1.0,0.0,Serie A
06/01/18,Milan,Crotone,1.0,0.0,Serie A
06/01/18,Napoli,Verona,2.0,0.0,Serie A
06/01/18,Roma,Atalanta,1.0,2.0,Serie A
06/01/18,Spal,Lazio,2.0,5.0,Serie A
06/01/18,Torino,Bologna,3.0,0.0,Serie A
21/01/18,Atalanta,Napoli,0.0,1.0,Serie A
21/01/18,Bologna,Benevento,3.0,0.0,Serie A
21/01/18,Cagliari,Milan,1.0,2.0,Serie A
21/01/18,Inter,Roma,1.0,1.0,Serie A
21/01/18,Lazio,Chievo,5.0,1.0,Serie A
21/01/18,Sampdoria,Fiorentina,3.0,1.0,Serie A
21/01/18,Sassuolo,Torino,1.0,1.0,Serie A
21/01/18,Udinese,Spal,1.0,1.0,Serie A
21/01/18,Verona,Crotone,0.0,3.0,Serie A
22/01/18,Juventus,Genoa,1.0,0.0,Serie A
24/01/18,Lazio,Udinese,3.0,0.0,Serie A
24/01/18,Sampdoria,Roma,1.0,1.0,Serie A
27/01/18,Chievo,Juventus,0.0,2.0,Serie A
27/01/18,Sassuolo,Atalanta,0.0,3.0,Serie A
28/01/18,Crotone,Cagliari,1.0,1.0,Serie A
28/01/18,Fiorentina,Verona,1.0,4.0,Serie A
28/01/18,Genoa,Udinese,0.0,1.0,Serie A
28/01/18,Milan,Lazio,2.0,1.0,Serie A
28/01/18,Napoli,Bologna,3.0,1.0,Serie A
28/01/18,Roma,Sampdoria,0.0,1.0,Serie A
28/01/18,Spal,Inter,1.0,1.0,Serie A
28/01/18,Torino,Benevento,3.0,0.0,Serie A
03/02/18,Inter,Crotone,1.0,1.0,Serie A
03/02/18,Sampdoria,Torino,1.0,1.0,Serie A
04/02/18,Atalanta,Chievo,1.0,0.0,Serie A
04/02/18,Benevento,Napoli,0.0,2.0,Serie A
04/02/18,Bologna,Fiorentina,1.0,2.0,Serie A
04/02/18,Cagliari,Spal,2.0,0.0,Serie A
04/02/18,Juventus,Sassuolo,7.0,0.0,Serie A
04/02/18,Udinese,Milan,1.0,1.0,Serie A
04/02/18,Verona,Roma,0.0,1.0,Serie A
05/02/18,Lazio,Genoa,1.0,2.0,Serie A
09/02/18,Fiorentina,Juventus,0.0,2.0,Serie A
10/02/18,Crotone,Atalanta,1.0,1.0,Serie A
10/02/18,Napoli,Lazio,4.0,1.0,Serie A
10/02/18,Spal,Milan,0.0,4.0,Serie A
11/02/18,Chievo,Genoa,0.0,1.0,Serie A
11/02/18,Inter,Bologna,2.0,1.0,Serie A
11/02/18,Roma,Benevento,5.0,2.0,Serie A
11/02/18,Sampdoria,Verona,2.0,0.0,Serie A
11/02/18,Sassuolo,Cagliari,0.0,0.0,Serie A
11/02/18,Torino,Udinese,2.0,0.0,Serie A
17/02/18,Chievo,Cagliari,2.0,1.0,Serie A
17/02/18,Genoa,Inter,2.0,0.0,Serie A
17/02/18,Udinese,Roma,0.0,2.0,Serie A
18/02/18,Atalanta,Fiorentina,1.0,1.0,Serie A
18/02/18,Benevento,Crotone,3.0,2.0,Serie A
18/02/18,Bologna,Sassuolo,2.0,1.0,Serie A
18/02/18,Milan,Sampdoria,1.0,0.0,Serie A
18/02/18,Napoli,Spal,1.0,0.0,Serie A
18/02/18,Torino,Juventus,0.0,1.0,Serie A
19/02/18,Lazio,Verona,2.0,0.0,Serie A
24/02/18,Bologna,Genoa,2.0,0.0,Serie A
24/02/18,Inter,Benevento,2.0,0.0,Serie A
25/02/18,Crotone,Spal,2.0,3.0,Serie A
25/02/18,Fiorentina,Chievo,1.0,0.0,Serie A
25/02/18,Roma,Milan,0.0,2.0,Serie A
25/02/18,Sampdoria,Udinese,2.0,1.0,Serie A
25/02/18,Sassuolo,Lazio,0.0,3.0,Serie A
25/02/18,Verona,Torino,2.0,1.0,Serie A
26/02/18,Cagliari,Napoli,0.0,5.0,Serie A
03/03/18,Lazio,Juventus,0.0,1.0,Serie A
03/03/18,Napoli,Roma,2.0,4.0,Serie A
03/03/18,Spal,Bologna,1.0,0.0,Serie A
09/03/18,Roma,Torino,3.0,0.0,Serie A
10/03/18,Verona,Chievo,1.0,0.0,Serie A
11/03/18,Bologna,Atalanta,0.0,1.0,Serie A
11/03/18,Cagliari,Lazio,2.0,2.0,Serie A
11/03/18,Crotone,Sampdoria,4.0,1.0,Serie A
11/03/18,Fiorentina,Benevento,1.0,0.0,Serie A
11/03/18,Genoa,Milan,0.0,1.0,Serie A
11/03/18,Inter,Napoli,0.0,0.0,Serie A
11/03/18,Juventus,Udinese,2.0,0.0,Serie A
11/03/18,Sassuolo,Spal,1.0,1.0,Serie A
14/03/18,Juventus,Atalanta,2.0,0.0,Serie A
17/03/18,Spal,Juventus,0.0,0.0,Serie A
17/03/18,Udinese,Sassuolo,1.0,2.0,Serie A
18/03/18,Benevento,Cagliari,1.0,2.0,Serie A
18/03/18,Crotone,Roma,0.0,2.0,Serie A
18/03/18,Lazio,Bologna,1.0,1.0,Serie A
18/03/18,Milan,Chievo,3.0,2.0,Serie A
18/03/18,Napoli,Genoa,1.0,0.0,Serie A
18/03/18,Sampdoria,Inter,0.0,5.0,Serie A
18/03/18,Torino,Fiorentina,1.0,2.0,Serie A
18/03/18,Verona,Atalanta,0.0,5.0,Serie A
31/03/18,Atalanta,Udinese,2.0,0.0,Serie A
31/03/18,Bologna,Roma,1.0,1.0,Serie A
31/03/18,Cagliari,Torino,0.0,4.0,Serie A
31/03/18,Chievo,Sampdoria,2.0,1.0,Serie A
31/03/18,Fiorentina,Crotone,2.0,0.0,Serie A
31/03/18,Genoa,Spal,1.0,1.0,Serie A
31/03/18,Inter,Verona,3.0,0.0,Serie A
31/03/18,Juventus,Milan,3.0,1.0,Serie A
31/03/18,Lazio,Benevento,6.0,2.0,Serie A
31/03/18,Sassuolo,Napoli,1.0,1.0,Serie A
03/04/18,Atalanta,Sampdoria,1.0,2.0,Serie A
03/04/18,Genoa,Cagliari,2.0,1.0,Serie A
03/04/18,Udinese,Fiorentina,0.0,2.0,Serie A
04/04/18,Benevento,Verona,3.0,0.0,Serie A
04/04/18,Chievo,Sassuolo,1.0,1.0,Serie A
04/04/18,Milan,Inter,0.0,0.0,Serie A
04/04/18,Torino,Crotone,4.0,1.0,Serie A
07/04/18,Benevento,Juventus,2.0,4.0,Serie A
07/04/18,Roma,Fiorentina,0.0,2.0,Serie A
07/04/18,Sampdoria,Genoa,0.0,0.0,Serie A
07/04/18,Spal,Atalanta,1.0,1.0,Serie A
08/04/18,Crotone,Bologna,1.0,0.0,Serie A
08/04/18,Milan,Sassuolo,1.0,1.0,Serie A
08/04/18,Napoli,Chievo,2.0,1.0,Serie A
08/04/18,Torino,Inter,1.0,0.0,Serie A
08/04/18,Udinese,Lazio,1.0,2.0,Serie A
08/04/18,Verona,Cagliari,1.0,0.0,Serie A
14/04/18,Atalanta,Inter,0.0,0.0,Serie A
14/04/18,Cagliari,Udinese,2.0,1.0,Serie A
14/04/18,Chievo,Torino,0.0,0.0,Serie A
14/04/18,Genoa,Crotone,1.0,0.0,Serie A
15/04/18,Bologna,Verona,2.0,0.0,Serie A
15/04/18,Fiorentina,Spal,0.0,0.0,Serie A
15/04/18,Juventus,Sampdoria,3.0,0.0,Serie A
15/04/18,Lazio,Roma,0.0,0.0,Serie A
15/04/18,Milan,Napoli,0.0,0.0,Serie A
15/04/18,Sassuolo,Benevento,2.0,2.0,Serie A
17/04/18,Inter,Cagliari,4.0,0.0,Serie A
18/04/18,Benevento,Atalanta,0.0,3.0,Serie A
18/04/18,Crotone,Juventus,1.0,1.0,Serie A
18/04/18,Fiorentina,Lazio,3.0,4.0,Serie A
18/04/18,Napoli,Udinese,4.0,2.0,Serie A
18/04/18,Roma,Genoa,2.0,1.0,Serie A
18/04/18,Sampdoria,Bologna,1.0,0.0,Serie A
18/04/18,Spal,Chievo,0.0,0.0,Serie A
18/04/18,Torino,Milan,1.0,1.0,Serie A
18/04/18,Verona,Sassuolo,0.0,1.0,Serie A
21/04/18,Milan,Benevento,0.0,1.0,Serie A
21/04/18,Sassuolo,Fiorentina,1.0,0.0,Serie A
21/04/18,Spal,Roma,0.0,3.0,Serie A
22/04/18,Atalanta,Torino,2.0,1.0,Serie A
22/04/18,Cagliari,Bologna,0.0,0.0,Serie A
22/04/18,Chievo,Inter,1.0,2.0,Serie A
22/04/18,Juventus,Napoli,0.0,1.0,Serie A
22/04/18,Lazio,Sampdoria,4.0,0.0,Serie A
22/04/18,Udinese,Crotone,1.0,2.0,Serie A
23/04/18,Genoa,Verona,3.0,1.0,Serie A
28/04/18,Inter,Juventus,2.0,3.0,Serie A
28/04/18,Roma,Chievo,4.0,1.0,Serie A
29/04/18,Atalanta,Genoa,3.0,1.0,Serie A
29/04/18,Benevento,Udinese,3.0,3.0,Serie A
29/04/18,Bologna,Milan,1.0,2.0,Serie A
29/04/18,Crotone,Sassuolo,4.0,1.0,Serie A
29/04/18,Fiorentina,Napoli,3.0,0.0,Serie A
29/04/18,Sampdoria,Cagliari,4.0,1.0,Serie A
29/04/18,Torino,Lazio,0.0,1.0,Serie A
29/04/18,Verona,Spal,1.0,3.0,Serie A
05/05/18,Juventus,Bologna,3.0,1.0,Serie A
05/05/18,Milan,Verona,4.0,1.0,Serie A
06/05/18,Cagliari,Roma,0.0,1.0,Serie A
06/05/18,Chievo,Crotone,2.0,1.0,Serie A
06/05/18,Genoa,Fiorentina,2.0,3.0,Serie A
06/05/18,Lazio,Atalanta,1.0,1.0,Serie A
06/05/18,Napoli,Torino,2.0,2.0,Serie A
06/05/18,Sassuolo,Sampdoria,1.0,0.0,Serie A
06/05/18,Spal,Benevento,2.0,0.0,Serie A
06/05/18,Udinese,Inter,0.0,4.0,Serie A
12/05/18,Benevento,Genoa,1.0,0.0,Serie A
12/05/18,Inter,Sassuolo,1.0,2.0,Serie A
13/05/18,Atalanta,Milan,1.0,1.0,Serie A
13/05/18,Bologna,Chievo,1.0,2.0,Serie A
13/05/18,Crotone,Lazio,2.0,2.0,Serie A
13/05/18,Fiorentina,Cagliari,0.0,1.0,Serie A
13/05/18,Roma,Juventus,0.0,0.0,Serie A
13/05/18,Sampdoria,Napoli,0.0,2.0,Serie A
13/05/18,Torino,Spal,2.0,1.0,Serie A
13/05/18,Verona,Udinese,0.0,1.0,Serie A
19/05/18,Juventus,Verona,2.0,1.0,Serie A
20/05/18,Cagliari,Atalanta,1.0,0.0,Serie A
20/05/18,Chievo,Benevento,1.0,0.0,Serie A
20/05/18,Genoa,Torino,1.0,2.0,Serie A
20/05/18,Lazio,Inter,2.0,3.0,Serie A
20/05/18,Milan,Fiorentina,5.0,1.0,Serie A
20/05/18,Napoli,Crotone,2.0,1.0,Serie A
20/05/18,Sassuolo,Roma,0.0,1.0,Serie A
20/05/18,Spal,Sampdoria,3.0,1.0,Serie A
20/05/18,Udinese,Bologna,1.0,0.0,Serie A
04/08/17,Monaco,Toulouse,3.0,2.0,Ligue 1
05/08/17,Lyon,Strasbourg,4.0,0.0,Ligue 1
05/08/17,Metz,Guingamp,1.0,3.0,Ligue 1
05/08/17,Montpellier,Caen,1.0,0.0,Ligue 1
05/08/17,Paris SG,Amiens,2.0,0.0,Ligue 1
05/08/17,St Etienne,Nice,1.0,0.0,Ligue 1
05/08/17,Troyes,Rennes,1.0,1.0,Ligue 1
06/08/17,Angers,Bordeaux,2.0,2.0,Ligue 1
06/08/17,Lille,Nantes,3.0,0.0,Ligue 1
06/08/17,Marseille,Dijon,3.0,0.0,Ligue 1
11/08/17,Nice,Troyes,1.0,2.0,Ligue 1
11/08/17,Rennes,Lyon,1.0,2.0,Ligue 1
12/08/17,Amiens,Angers,0.0,2.0,Ligue 1
12/08/17,Bordeaux,Metz,2.0,0.0,Ligue 1
12/08/17,Caen,St Etienne,0.0,1.0,Ligue 1
12/08/17,Nantes,Marseille,0.0,1.0,Ligue 1
12/08/17,Toulouse,Montpellier,1.0,0.0,Ligue 1
13/08/17,Dijon,Monaco,1.0,4.0,Ligue 1
13/08/17,Guingamp,Paris SG,0.0,3.0,Ligue 1
13/08/17,Strasbourg,Lille,3.0,0.0,Ligue 1
18/08/17,Metz,Monaco,0.0,1.0,Ligue 1
19/08/17,Lyon,Bordeaux,3.0,3.0,Ligue 1
19/08/17,Montpellier,Strasbourg,1.0,1.0,Ligue 1
19/08/17,Nice,Guingamp,2.0,0.0,Ligue 1
19/08/17,Rennes,Dijon,2.0,2.0,Ligue 1
19/08/17,St Etienne,Amiens,3.0,0.0,Ligue 1
19/08/17,Troyes,Nantes,0.0,1.0,Ligue 1
20/08/17,Lille,Caen,0.0,2.0,Ligue 1
20/08/17,Marseille,Angers,1.0,1.0,Ligue 1
20/08/17,Paris SG,Toulouse,6.0,2.0,Ligue 1
25/08/17,Paris SG,St Etienne,3.0,0.0,Ligue 1
26/08/17,Amiens,Nice,3.0,0.0,Ligue 1
26/08/17,Bordeaux,Troyes,2.0,1.0,Ligue 1
26/08/17,Caen,Metz,1.0,0.0,Ligue 1
26/08/17,Dijon,Montpellier,2.0,1.0,Ligue 1
26/08/17,Nantes,Lyon,0.0,0.0,Ligue 1
26/08/17,Toulouse,Rennes,3.0,2.0,Ligue 1
27/08/17,Angers,Lille,1.0,1.0,Ligue 1
27/08/17,Guingamp,Strasbourg,2.0,0.0,Ligue 1
27/08/17,Monaco,Marseille,6.0,1.0,Ligue 1
08/09/17,Lille,Bordeaux,0.0,0.0,Ligue 1
08/09/17,Metz,Paris SG,1.0,5.0,Ligue 1
09/09/17,Caen,Dijon,2.0,1.0,Ligue 1
09/09/17,Montpellier,Nantes,0.0,1.0,Ligue 1
09/09/17,Nice,Monaco,4.0,0.0,Ligue 1
09/09/17,Strasbourg,Amiens,0.0,1.0,Ligue 1
09/09/17,Troyes,Toulouse,0.0,0.0,Ligue 1
10/09/17,Lyon,Guingamp,2.0,1.0,Ligue 1
10/09/17,Marseille,Rennes,1.0,3.0,Ligue 1
10/09/17,St Etienne,Angers,1.0,1.0,Ligue 1
15/09/17,Toulouse,Bordeaux,0.0,1.0,Ligue 1
16/09/17,Dijon,St Etienne,0.0,1.0,Ligue 1
16/09/17,Guingamp,Lille,1.0,0.0,Ligue 1
16/09/17,Monaco,Strasbourg,3.0,0.0,Ligue 1
16/09/17,Nantes,Caen,1.0,0.0,Ligue 1
16/09/17,Troyes,Montpellier,0.0,1.0,Ligue 1
17/09/17,Amiens,Marseille,0.0,2.0,Ligue 1
17/09/17,Angers,Metz,0.0,1.0,Ligue 1
17/09/17,Paris SG,Lyon,2.0,0.0,Ligue 1
17/09/17,Rennes,Nice,0.0,1.0,Ligue 1
22/09/17,Lille,Monaco,0.0,4.0,Ligue 1
22/09/17,Nice,Angers,2.0,2.0,Ligue 1
23/09/17,Bordeaux,Guingamp,3.0,1.0,Ligue 1
23/09/17,Caen,Amiens,1.0,0.0,Ligue 1
23/09/17,Lyon,Dijon,3.0,3.0,Ligue 1
23/09/17,Metz,Troyes,0.0,1.0,Ligue 1
23/09/17,Montpellier,Paris SG,0.0,0.0,Ligue 1
24/09/17,Marseille,Toulouse,2.0,0.0,Ligue 1
24/09/17,St Etienne,Rennes,2.0,2.0,Ligue 1
24/09/17,Strasbourg,Nantes,1.0,2.0,Ligue 1
29/09/17,Monaco,Montpellier,1.0,1.0,Ligue 1
30/09/17,Dijon,Strasbourg,1.0,1.0,Ligue 1
30/09/17,Guingamp,Toulouse,1.0,1.0,Ligue 1
30/09/17,Nantes,Metz,1.0,0.0,Ligue 1
30/09/17,Paris SG,Bordeaux,6.0,2.0,Ligue 1
30/09/17,Rennes,Caen,0.0,1.0,Ligue 1
01/10/17,Angers,Lyon,3.0,3.0,Ligue 1
01/10/17,Nice,Marseille,2.0,4.0,Ligue 1
01/10/17,Troyes,St Etienne,2.0,1.0,Ligue 1
13/10/17,Lyon,Monaco,3.0,2.0,Ligue 1
14/10/17,Caen,Angers,0.0,2.0,Ligue 1
14/10/17,Dijon,Paris SG,1.0,2.0,Ligue 1
14/10/17,Guingamp,Rennes,2.0,0.0,Ligue 1
14/10/17,Lille,Troyes,2.0,2.0,Ligue 1
14/10/17,St Etienne,Metz,3.0,1.0,Ligue 1
14/10/17,Toulouse,Amiens,1.0,0.0,Ligue 1
15/10/17,Bordeaux,Nantes,1.0,1.0,Ligue 1
15/10/17,Montpellier,Nice,2.0,0.0,Ligue 1
15/10/17,Strasbourg,Marseille,3.0,3.0,Ligue 1
20/10/17,St Etienne,Montpellier,0.0,1.0,Ligue 1
21/10/17,Amiens,Bordeaux,1.0,0.0,Ligue 1
21/10/17,Angers,Toulouse,0.0,1.0,Ligue 1
21/10/17,Metz,Dijon,1.0,2.0,Ligue 1
21/10/17,Monaco,Caen,2.0,0.0,Ligue 1
21/10/17,Nantes,Guingamp,2.0,1.0,Ligue 1
21/10/17,Rennes,Lille,1.0,0.0,Ligue 1
22/10/17,Marseille,Paris SG,2.0,2.0,Ligue 1
22/10/17,Nice,Strasbourg,1.0,2.0,Ligue 1
22/10/17,Troyes,Lyon,0.0,5.0,Ligue 1
27/10/17,Paris SG,Nice,3.0,0.0,Ligue 1
28/10/17,Bordeaux,Monaco,0.0,2.0,Ligue 1
28/10/17,Caen,Troyes,1.0,0.0,Ligue 1
28/10/17,Dijon,Nantes,1.0,0.0,Ligue 1
28/10/17,Guingamp,Amiens,1.0,1.0,Ligue 1
28/10/17,Montpellier,Rennes,0.0,1.0,Ligue 1
28/10/17,Strasbourg,Angers,2.0,2.0,Ligue 1
29/10/17,Lille,Marseille,0.0,1.0,Ligue 1
29/10/17,Lyon,Metz,2.0,0.0,Ligue 1
29/10/17,Toulouse,St Etienne,0.0,0.0,Ligue 1
03/11/17,Rennes,Bordeaux,1.0,0.0,Ligue 1
04/11/17,Angers,Paris SG,0.0,5.0,Ligue 1
04/11/17,Monaco,Guingamp,6.0,0.0,Ligue 1
04/11/17,Montpellier,Amiens,1.0,1.0,Ligue 1
04/11/17,Nantes,Toulouse,2.0,1.0,Ligue 1
04/11/17,Troyes,Strasbourg,3.0,0.0,Ligue 1
05/11/17,Marseille,Caen,5.0,0.0,Ligue 1
05/11/17,Metz,Lille,0.0,3.0,Ligue 1
05/11/17,Nice,Dijon,1.0,0.0,Ligue 1
05/11/17,St Etienne,Lyon,0.0,5.0,Ligue 1
17/11/17,Amiens,Monaco,1.0,1.0,Ligue 1
17/11/17,Lille,St Etienne,3.0,1.0,Ligue 1
18/11/17,Dijon,Troyes,3.0,1.0,Ligue 1
18/11/17,Guingamp,Angers,1.0,1.0,Ligue 1
18/11/17,Paris SG,Nantes,4.0,1.0,Ligue 1
18/11/17,Strasbourg,Rennes,2.0,1.0,Ligue 1
18/11/17,Toulouse,Metz,0.0,0.0,Ligue 1
19/11/17,Bordeaux,Marseille,1.0,1.0,Ligue 1
19/11/17,Caen,Nice,1.0,1.0,Ligue 1
19/11/17,Lyon,Montpellier,0.0,0.0,Ligue 1
20/11/17,Amiens,Lille,3.0,0.0,Ligue 1
24/11/17,St Etienne,Strasbourg,2.0,2.0,Ligue 1
25/11/17,Caen,Bordeaux,1.0,0.0,Ligue 1
25/11/17,Dijon,Toulouse,3.0,1.0,Ligue 1
25/11/17,Metz,Amiens,0.0,2.0,Ligue 1
25/11/17,Montpellier,Lille,3.0,0.0,Ligue 1
25/11/17,Rennes,Nantes,2.0,1.0,Ligue 1
25/11/17,Troyes,Angers,3.0,0.0,Ligue 1
26/11/17,Marseille,Guingamp,1.0,0.0,Ligue 1
26/11/17,Monaco,Paris SG,1.0,2.0,Ligue 1
26/11/17,Nice,Lyon,0.0,5.0,Ligue 1
28/11/17,Amiens,Dijon,2.0,1.0,Ligue 1
28/11/17,Bordeaux,St Etienne,3.0,0.0,Ligue 1
28/11/17,Strasbourg,Caen,0.0,0.0,Ligue 1
29/11/17,Angers,Rennes,1.0,2.0,Ligue 1
29/11/17,Guingamp,Montpellier,0.0,0.0,Ligue 1
29/11/17,Lyon,Lille,1.0,2.0,Ligue 1
29/11/17,Metz,Marseille,0.0,3.0,Ligue 1
29/11/17,Nantes,Monaco,1.0,0.0,Ligue 1
29/11/17,Paris SG,Troyes,2.0,0.0,Ligue 1
29/11/17,Toulouse,Nice,1.0,2.0,Ligue 1
01/12/17,Dijon,Bordeaux,3.0,2.0,Ligue 1
02/12/17,Lille,Toulouse,1.0,0.0,Ligue 1
02/12/17,Monaco,Angers,1.0,0.0,Ligue 1
02/12/17,Nice,Metz,3.0,1.0,Ligue 1
02/12/17,Rennes,Amiens,2.0,0.0,Ligue 1
02/12/17,Strasbourg,Paris SG,2.0,1.0,Ligue 1
02/12/17,Troyes,Guingamp,0.0,1.0,Ligue 1
03/12/17,Caen,Lyon,1.0,2.0,Ligue 1
03/12/17,Montpellier,Marseille,1.0,1.0,Ligue 1
03/12/17,St Etienne,Nantes,1.0,1.0,Ligue 1
08/12/17,Bordeaux,Strasbourg,0.0,3.0,Ligue 1
09/12/17,Angers,Montpellier,1.0,1.0,Ligue 1
09/12/17,Guingamp,Dijon,4.0,0.0,Ligue 1
09/12/17,Metz,Rennes,1.0,1.0,Ligue 1
09/12/17,Monaco,Troyes,3.0,2.0,Ligue 1
09/12/17,Paris SG,Lille,3.0,1.0,Ligue 1
09/12/17,Toulouse,Caen,2.0,0.0,Ligue 1
10/12/17,Amiens,Lyon,1.0,2.0,Ligue 1
10/12/17,Marseille,St Etienne,3.0,0.0,Ligue 1
10/12/17,Nantes,Nice,1.0,2.0,Ligue 1
15/12/17,St Etienne,Monaco,0.0,4.0,Ligue 1
16/12/17,Caen,Guingamp,0.0,0.0,Ligue 1
16/12/17,Dijon,Lille,3.0,0.0,Ligue 1
16/12/17,Montpellier,Metz,1.0,3.0,Ligue 1
16/12/17,Rennes,Paris SG,1.0,4.0,Ligue 1
16/12/17,Strasbourg,Toulouse,2.0,1.0,Ligue 1
16/12/17,Troyes,Amiens,1.0,0.0,Ligue 1
17/12/17,Lyon,Marseille,2.0,0.0,Ligue 1
17/12/17,Nantes,Angers,1.0,0.0,Ligue 1
17/12/17,Nice,Bordeaux,1.0,0.0,Ligue 1
20/12/17,Amiens,Nantes,0.0,1.0,Ligue 1
20/12/17,Angers,Dijon,2.0,1.0,Ligue 1
20/12/17,Bordeaux,Montpellier,0.0,2.0,Ligue 1
20/12/17,Guingamp,St Etienne,2.0,1.0,Ligue 1
20/12/17,Lille,Nice,1.0,1.0,Ligue 1
20/12/17,Marseille,Troyes,3.0,1.0,Ligue 1
20/12/17,Metz,Strasbourg,3.0,0.0,Ligue 1
20/12/17,Monaco,Rennes,2.0,1.0,Ligue 1
20/12/17,Paris SG,Caen,3.0,1.0,Ligue 1
20/12/17,Toulouse,Lyon,1.0,2.0,Ligue 1
12/01/18,Strasbourg,Guingamp,0.0,2.0,Ligue 1
13/01/18,Caen,Lille,0.0,1.0,Ligue 1
13/01/18,Dijon,Metz,1.0,1.0,Ligue 1
13/01/18,Montpellier,Monaco,0.0,0.0,Ligue 1
13/01/18,Nice,Amiens,1.0,0.0,Ligue 1
13/01/18,Rennes,Marseille,0.0,3.0,Ligue 1
13/01/18,Troyes,Bordeaux,0.0,1.0,Ligue 1
14/01/18,Lyon,Angers,1.0,1.0,Ligue 1
14/01/18,Nantes,Paris SG,0.0,1.0,Ligue 1
14/01/18,St Etienne,Toulouse,2.0,0.0,Ligue 1
16/01/18,Bordeaux,Caen,0.0,2.0,Ligue 1
16/01/18,Marseille,Strasbourg,2.0,0.0,Ligue 1
16/01/18,Monaco,Nice,2.0,2.0,Ligue 1
17/01/18,Amiens,Montpellier,1.0,1.0,Ligue 1
17/01/18,Angers,Troyes,3.0,1.0,Ligue 1
17/01/18,Guingamp,Lyon,0.0,2.0,Ligue 1
17/01/18,Lille,Rennes,1.0,2.0,Ligue 1
17/01/18,Metz,St Etienne,3.0,0.0,Ligue 1
17/01/18,Paris SG,Dijon,8.0,0.0,Ligue 1
17/01/18,Toulouse,Nantes,1.0,1.0,Ligue 1
19/01/18,Caen,Marseille,0.0,2.0,Ligue 1
20/01/18,Amiens,Guingamp,3.0,1.0,Ligue 1
20/01/18,Montpellier,Toulouse,2.0,1.0,Ligue 1
20/01/18,Nantes,Bordeaux,0.0,1.0,Ligue 1
20/01/18,Rennes,Angers,1.0,0.0,Ligue 1
20/01/18,Strasbourg,Dijon,3.0,2.0,Ligue 1
20/01/18,Troyes,Lille,1.0,0.0,Ligue 1
21/01/18,Lyon,Paris SG,2.0,1.0,Ligue 1
21/01/18,Monaco,Metz,3.0,1.0,Ligue 1
21/01/18,Nice,St Etienne,1.0,0.0,Ligue 1
26/01/18,Dijon,Rennes,2.0,1.0,Ligue 1
27/01/18,Angers,Amiens,1.0,0.0,Ligue 1
27/01/18,Guingamp,Nantes,0.0,3.0,Ligue 1
